Year,Month_name,State,ELECTRIC(BOV),Total,Perc
2017,nov,Uttarakhand,0.0,5244.0,0.0
2017,dec,Uttarakhand,0.0,3989.0,0.0
2017,jan,Uttar Pradesh,0.0,26056.0,0.0
2017,feb,Uttar Pradesh,0.0,24722.0,0.0
2017,mar,Uttar Pradesh,0.0,23814.0,0.0
2017,apr,Uttar Pradesh,0.0,24627.0,0.0
2017,may,Uttar Pradesh,0.0,24275.0,0.0
2017,jun,Uttar Pradesh,1.0,22235.0,0.0
2017,jul,Uttar Pradesh,0.0,21892.0,0.0
2017,aug,Uttar Pradesh,0.0,18966.0,0.0
2017,sep,Uttar Pradesh,0.0,19714.0,0.0
2017,oct,Uttar Pradesh,0.0,28650.0,0.0
2017,nov,Uttar Pradesh,0.0,23254.0,0.0
2017,dec,Uttar Pradesh,0.0,21479.0,0.0
2017,jan,West Bengal,2.0,6967.0,0.03
2017,feb,West Bengal,0.0,5613.0,0.0
2017,mar,West Bengal,0.0,6562.0,0.0
2017,apr,West Bengal,1.0,5492.0,0.02
2017,may,West Bengal,12.0,6020.0,0.2
2017,jun,West Bengal,2.0,6313.0,0.03
2017,jul,West Bengal,1.0,6832.0,0.01
2017,aug,West Bengal,1.0,6559.0,0.02
2017,sep,West Bengal,0.0,7006.0,0.0
2017,oct,West Bengal,1.0,5527.0,0.02
2017,nov,West Bengal,0.0,7820.0,0.0
2017,dec,West Bengal,0.0,6084.0,0.0
2017,jan,Jammu and Kashmir,0.0,3043.0,0.0
2017,feb,Jammu and Kashmir,0.0,3708.0,0.0
2017,mar,Jammu and Kashmir,0.0,5174.0,0.0
2017,apr,Jammu and Kashmir,0.0,3601.0,0.0
2017,may,Jammu and Kashmir,0.0,5357.0,0.0
2017,jun,Jammu and Kashmir,0.0,4343.0,0.0
2017,jul,Jammu and Kashmir,0.0,4467.0,0.0
2017,aug,Jammu and Kashmir,0.0,3749.0,0.0
2017,sep,Jammu and Kashmir,0.0,3569.0,0.0
2017,oct,Jammu and Kashmir,0.0,4477.0,0.0
2017,nov,Jammu and Kashmir,0.0,5421.0,0.0
2017,dec,Jammu and Kashmir,0.0,3313.0,0.0
2018,jun,Arunachal Pradesh,0.0,639.0,0.0
2018,may,Arunachal Pradesh,0.0,692.0,0.0
2018,apr,Arunachal Pradesh,0.0,585.0,0.0
2018,mar,Arunachal Pradesh,0.0,596.0,0.0
2018,feb,Arunachal Pradesh,0.0,525.0,0.0
2018,jan,Arunachal Pradesh,0.0,655.0,0.0
2018,dec,Arunachal Pradesh,0.0,567.0,0.0
2018,nov,Arunachal Pradesh,0.0,529.0,0.0
2018,oct,Arunachal Pradesh,0.0,513.0,0.0
2018,sep,Arunachal Pradesh,0.0,433.0,0.0
2018,aug,Arunachal Pradesh,0.0,570.0,0.0
2018,jul,Arunachal Pradesh,0.0,656.0,0.0
2018,apr,Assam,0.0,5776.0,0.0
2018,mar,Assam,0.0,5689.0,0.0
2018,feb,Assam,0.0,5378.0,0.0
2018,jan,Assam,0.0,6228.0,0.0
2018,dec,Assam,0.0,5893.0,0.0
2018,nov,Assam,0.0,5823.0,0.0
2018,oct,Assam,0.0,6861.0,0.0
2018,sep,Assam,0.0,5232.0,0.0
2018,aug,Assam,0.0,5559.0,0.0
2018,jul,Assam,0.0,5343.0,0.0
2018,jun,Assam,0.0,5615.0,0.0
2018,may,Assam,0.0,6227.0,0.0
2018,jan,Andaman & Nicobar Island,0.0,210.0,0.0
2018,feb,Andaman & Nicobar Island,0.0,126.0,0.0
2018,mar,Andaman & Nicobar Island,0.0,206.0,0.0
2018,apr,Andaman & Nicobar Island,0.0,175.0,0.0
2018,may,Andaman & Nicobar Island,0.0,203.0,0.0
2018,jun,Andaman & Nicobar Island,0.0,174.0,0.0
2018,jul,Andaman & Nicobar Island,0.0,216.0,0.0
2018,aug,Andaman & Nicobar Island,0.0,222.0,0.0
2018,sep,Andaman & Nicobar Island,0.0,148.0,0.0
2018,oct,Andaman & Nicobar Island,0.0,210.0,0.0
2018,nov,Andaman & Nicobar Island,0.0,208.0,0.0
2018,dec,Andaman & Nicobar Island,20.0,234.0,8.55
2018,jan,Andhra Pradesh,0.0,6087.0,0.0
2018,feb,Andhra Pradesh,0.0,5248.0,0.0
2018,mar,Andhra Pradesh,1.0,8437.0,0.01
2018,apr,Andhra Pradesh,2.0,7643.0,0.03
2018,may,Andhra Pradesh,0.0,7274.0,0.0
2018,jun,Andhra Pradesh,0.0,6484.0,0.0
2018,jul,Andhra Pradesh,2.0,6192.0,0.03
2018,aug,Andhra Pradesh,0.0,6655.0,0.0
2018,sep,Andhra Pradesh,0.0,5720.0,0.0
2018,oct,Andhra Pradesh,0.0,6862.0,0.0
2018,nov,Andhra Pradesh,12.0,6091.0,0.2
2018,dec,Andhra Pradesh,29.0,6107.0,0.47
2018,jan,Bihar,0.0,7418.0,0.0
2018,feb,Bihar,0.0,3563.0,0.0
2018,mar,Bihar,0.0,7925.0,0.0
2018,apr,Bihar,0.0,5830.0,0.0
2018,may,Bihar,0.0,6012.0,0.0
2018,jun,Bihar,0.0,4771.0,0.0
2018,jul,Bihar,0.0,5201.0,0.0
2018,aug,Bihar,0.0,5640.0,0.0
2018,sep,Bihar,0.0,3227.0,0.0
2018,oct,Bihar,0.0,3654.0,0.0
2018,nov,Bihar,0.0,6101.0,0.0
2018,dec,Bihar,0.0,4282.0,0.0
2018,jan,Chhattisgarh,2.0,3912.0,0.05
2018,feb,Chhattisgarh,3.0,2840.0,0.11
2018,mar,Chhattisgarh,0.0,3531.0,0.0
2018,apr,Chhattisgarh,1.0,3165.0,0.03
2018,may,Chhattisgarh,0.0,3228.0,0.0
2018,jun,Chhattisgarh,1.0,3243.0,0.03
2018,jul,Chhattisgarh,0.0,3036.0,0.0
2018,aug,Chhattisgarh,0.0,2699.0,0.0
2018,sep,Chhattisgarh,0.0,2170.0,0.0
2018,oct,Chhattisgarh,0.0,3656.0,0.0
2018,nov,Chhattisgarh,0.0,4897.0,0.0
2018,dec,Chhattisgarh,0.0,4087.0,0.0
2018,jan,Chandigarh,0.0,2186.0,0.0
2018,feb,Chandigarh,1.0,1429.0,0.07
2018,mar,Chandigarh,0.0,1473.0,0.0
2018,apr,Chandigarh,0.0,1457.0,0.0
2018,may,Chandigarh,1.0,1348.0,0.07
2018,jun,Chandigarh,0.0,1421.0,0.0
2018,jul,Chandigarh,2.0,1258.0,0.16
2018,aug,Chandigarh,0.0,1468.0,0.0
2018,sep,Chandigarh,0.0,1308.0,0.0
2018,oct,Chandigarh,0.0,1227.0,0.0
2018,nov,Chandigarh,0.0,1602.0,0.0
2018,dec,Chandigarh,0.0,1315.0,0.0
2018,jan,DNH and DD,0.0,461.0,0.0
2024,sep,Punjab,63.0,9982.0,0.63
2018,feb,DNH and DD,0.0,320.0,0.0
2018,mar,DNH and DD,0.0,394.0,0.0
2018,apr,DNH and DD,0.0,437.0,0.0
2018,may,DNH and DD,0.0,406.0,0.0
2018,jun,DNH and DD,0.0,394.0,0.0
2018,jul,DNH and DD,0.0,323.0,0.0
2018,aug,DNH and DD,0.0,337.0,0.0
2018,sep,DNH and DD,0.0,309.0,0.0
2018,oct,DNH and DD,0.0,410.0,0.0
2018,nov,DNH and DD,0.0,459.0,0.0
2018,dec,DNH and DD,0.0,322.0,0.0
2018,jan,Delhi,5.0,17714.0,0.03
2018,feb,Delhi,57.0,13744.0,0.41
2018,mar,Delhi,40.0,15210.0,0.26
2018,apr,Delhi,15.0,13514.0,0.11
2018,may,Delhi,14.0,13609.0,0.1
2018,jun,Delhi,43.0,14207.0,0.3
2018,jul,Delhi,2.0,12988.0,0.02
2018,aug,Delhi,8.0,12516.0,0.06
2018,sep,Delhi,21.0,10280.0,0.2
2018,oct,Delhi,15.0,12628.0,0.12
2018,nov,Delhi,13.0,14437.0,0.09
2018,dec,Delhi,24.0,16847.0,0.14
2018,jan,Goa,0.0,2131.0,0.0
2018,feb,Goa,3.0,1431.0,0.21
2018,mar,Goa,3.0,1921.0,0.16
2018,apr,Goa,2.0,1533.0,0.13
2018,may,Goa,1.0,1427.0,0.07
2018,jun,Goa,0.0,1359.0,0.0
2018,jul,Goa,1.0,1354.0,0.07
2018,aug,Goa,3.0,1885.0,0.16
2018,sep,Goa,1.0,1838.0,0.05
2018,oct,Goa,1.0,1620.0,0.06
2018,nov,Goa,2.0,1633.0,0.12
2018,dec,Goa,1.0,1282.0,0.08
2018,jan,Gujarat,1.0,28070.0,0.0
2018,feb,Gujarat,0.0,22715.0,0.0
2018,mar,Gujarat,0.0,22843.0,0.0
2018,apr,Gujarat,2.0,24695.0,0.01
2018,may,Gujarat,0.0,23241.0,0.0
2018,jun,Gujarat,0.0,20158.0,0.0
2018,jul,Gujarat,1.0,22162.0,0.0
2018,aug,Gujarat,0.0,19408.0,0.0
2018,sep,Gujarat,1.0,21427.0,0.0
2018,oct,Gujarat,0.0,25800.0,0.0
2018,nov,Gujarat,1.0,29218.0,0.0
2018,dec,Gujarat,1.0,20974.0,0.0
2018,jan,Himachal Pradesh,0.0,4658.0,0.0
2018,feb,Himachal Pradesh,0.0,3924.0,0.0
2018,mar,Himachal Pradesh,0.0,4268.0,0.0
2018,apr,Himachal Pradesh,0.0,4297.0,0.0
2018,may,Himachal Pradesh,0.0,4765.0,0.0
2018,jun,Himachal Pradesh,0.0,3357.0,0.0
2018,jul,Himachal Pradesh,0.0,4067.0,0.0
2018,aug,Himachal Pradesh,0.0,3683.0,0.0
2018,sep,Himachal Pradesh,0.0,3116.0,0.0
2018,oct,Himachal Pradesh,0.0,3417.0,0.0
2018,nov,Himachal Pradesh,1.0,5732.0,0.02
2018,dec,Himachal Pradesh,0.0,4401.0,0.0
2018,jan,Haryana,1.0,16790.0,0.01
2024,jul,Uttar Pradesh,376.0,30193.0,1.25
2024,jul,West Bengal,203.0,9457.0,2.15
2024,jul,Andaman & Nicobar Island,0.0,198.0,0.0
2024,jul,Andhra Pradesh,583.0,7024.0,8.3
2024,jul,Arunachal Pradesh,5.0,1123.0,0.45
2024,jul,Assam,23.0,6558.0,0.35
2017,mar,Lakshadweep,0.0,7.0,0.0
2017,apr,Lakshadweep,0.0,1.0,0.0
2017,may,Lakshadweep,0.0,1.0,0.0
2017,aug,Lakshadweep,0.0,2.0,0.0
2017,nov,Lakshadweep,0.0,2.0,0.0
2017,dec,Lakshadweep,0.0,3.0,0.0
2018,jan,Lakshadweep,0.0,1.0,0.0
2014,jun,Lakshadweep,0.0,1.0,0.0
2018,feb,Lakshadweep,0.0,1.0,0.0
2018,mar,Lakshadweep,0.0,2.0,0.0
2018,apr,Lakshadweep,0.0,1.0,0.0
2018,may,Lakshadweep,0.0,3.0,0.0
2018,jun,Lakshadweep,0.0,1.0,0.0
2018,jul,Lakshadweep,0.0,1.0,0.0
2018,sep,Lakshadweep,0.0,5.0,0.0
2014,jun,Lakshadweep,0.0,1.0,0.0
2018,dec,Lakshadweep,0.0,2.0,0.0
2019,jan,Lakshadweep,0.0,4.0,0.0
2019,feb,Lakshadweep,0.0,1.0,0.0
2019,mar,Lakshadweep,0.0,1.0,0.0
2019,apr,Lakshadweep,0.0,11.0,0.0
2019,may,Lakshadweep,0.0,3.0,0.0
2019,jun,Lakshadweep,0.0,1.0,0.0
2019,jul,Lakshadweep,0.0,1.0,0.0
2019,sep,Lakshadweep,0.0,1.0,0.0
2014,jul,Lakshadweep,0.0,1.0,0.0
2019,oct,Lakshadweep,0.0,8.0,0.0
2019,dec,Lakshadweep,0.0,1.0,0.0
2020,jan,Lakshadweep,0.0,1.0,0.0
2020,mar,Lakshadweep,0.0,2.0,0.0
2020,apr,Lakshadweep,0.0,3.0,0.0
2020,may,Lakshadweep,0.0,1.0,0.0
2014,aug,Lakshadweep,0.0,1.0,0.0
2020,aug,Lakshadweep,0.0,1.0,0.0
2020,oct,Lakshadweep,6.0,6.0,100.0
2020,dec,Lakshadweep,0.0,1.0,0.0
2021,feb,Lakshadweep,0.0,1.0,0.0
2021,mar,Lakshadweep,0.0,3.0,0.0
2014,sep,Lakshadweep,0.0,1.0,0.0
2021,jun,Lakshadweep,0.0,1.0,0.0
2021,sep,Lakshadweep,0.0,1.0,0.0
2021,nov,Lakshadweep,0.0,1.0,0.0
2021,dec,Lakshadweep,0.0,1.0,0.0
2022,jan,Lakshadweep,0.0,2.0,0.0
2022,feb,Lakshadweep,0.0,2.0,0.0
2022,may,Lakshadweep,0.0,1.0,0.0
2022,aug,Lakshadweep,0.0,1.0,0.0
2022,oct,Lakshadweep,0.0,2.0,0.0
2022,nov,Lakshadweep,0.0,2.0,0.0
2023,feb,Lakshadweep,0.0,1.0,0.0
2023,may,Lakshadweep,0.0,4.0,0.0
2023,aug,Lakshadweep,0.0,1.0,0.0
2023,sep,Lakshadweep,0.0,1.0,0.0
2023,dec,Lakshadweep,0.0,5.0,0.0
2024,jan,Lakshadweep,0.0,1.0,0.0
2024,mar,Lakshadweep,0.0,1.0,0.0
2024,may,Lakshadweep,0.0,2.0,0.0
2014,jan,Lakshadweep,0.0,1.0,0.0
2024,aug,Gujarat,336.0,26830.0,1.25
2024,aug,Karnataka,499.0,25820.0,1.93
2024,aug,Kerala,513.0,13407.0,3.83
2024,aug,Ladakh,0.0,249.0,0.0
2024,aug,Maharashtra,628.0,37117.0,1.69
2024,aug,Arunachal Pradesh,2.0,986.0,0.2
2024,aug,Meghalaya,1.0,839.0,0.12
2024,aug,Manipur,6.0,465.0,1.29
2024,aug,Madhya Pradesh,103.0,10750.0,0.96
2024,aug,Mizoram,0.0,270.0,0.0
2024,aug,Nagaland,0.0,585.0,0.0
2024,oct,Andhra Pradesh,75.0,6906.0,1.09
2024,aug,Odisha,103.0,5148.0,2.0
2024,aug,Punjab,81.0,11568.0,0.7
2024,aug,Puducherry,3.0,1039.0,0.29
2024,aug,Rajasthan,326.0,13593.0,2.4
2024,aug,Sikkim,1.0,276.0,0.36
2024,aug,Assam,19.0,6821.0,0.28
2024,aug,Tamil Nadu,470.0,20176.0,2.33
2024,aug,Tripura,3.0,395.0,0.76
2024,aug,Uttarakhand,33.0,3659.0,0.9
2024,aug,Uttar Pradesh,276.0,26936.0,1.02
2024,aug,West Bengal,150.0,7579.0,1.98
2024,aug,Bihar,51.0,5400.0,0.94
2024,aug,Chhattisgarh,155.0,4105.0,3.78
2024,aug,Chandigarh,81.0,1459.0,5.55
2024,aug,DNH and DD,5.0,502.0,1.0
2024,aug,Delhi,257.0,13280.0,1.94
2024,aug,Goa,69.0,2098.0,3.29
2024,aug,Andaman & Nicobar Island,1.0,138.0,0.72
2024,sep,Jammu and Kashmir,15.0,3193.0,0.47
2024,sep,Madhya Pradesh,69.0,9099.0,0.76
2024,sep,Uttar Pradesh,189.0,20971.0,0.9
2024,sep,Andhra Pradesh,48.0,5549.0,0.87
2024,sep,Himachal Pradesh,17.0,3051.0,0.56
2024,sep,Karnataka,300.0,17251.0,1.74
2024,sep,Maharashtra,510.0,32412.0,1.57
2024,sep,Mizoram,0.0,250.0,0.0
2024,sep,Nagaland,0.0,563.0,0.0
2024,sep,Puducherry,7.0,1021.0,0.69
2024,sep,Tamil Nadu,354.0,19506.0,1.81
2024,sep,West Bengal,105.0,9044.0,1.16
2024,sep,Chandigarh,52.0,1031.0,5.04
2024,oct,Gujarat,358.0,53097.0,0.67
2018,feb,Haryana,0.0,14461.0,0.0
2018,mar,Haryana,0.0,16412.0,0.0
2018,apr,Haryana,0.0,12626.0,0.0
2018,may,Haryana,2.0,15636.0,0.01
2018,jun,Haryana,2.0,11747.0,0.02
2018,jul,Haryana,1.0,13544.0,0.01
2018,aug,Haryana,12.0,13430.0,0.09
2018,sep,Haryana,0.0,11154.0,0.0
2018,oct,Haryana,7.0,10907.0,0.06
2018,nov,Haryana,1.0,13951.0,0.01
2018,dec,Haryana,0.0,15115.0,0.0
2018,jan,Jharkhand,0.0,4483.0,0.0
2018,feb,Jharkhand,0.0,4854.0,0.0
2018,mar,Jharkhand,0.0,4882.0,0.0
2018,apr,Jharkhand,0.0,4473.0,0.0
2018,may,Jharkhand,0.0,5268.0,0.0
2018,jun,Jharkhand,0.0,4045.0,0.0
2018,jul,Jharkhand,0.0,4576.0,0.0
2018,aug,Jharkhand,0.0,4224.0,0.0
2018,sep,Jharkhand,0.0,4140.0,0.0
2018,oct,Jharkhand,0.0,4787.0,0.0
2018,nov,Jharkhand,12.0,6884.0,0.17
2018,dec,Jharkhand,8.0,7228.0,0.11
2018,jan,Karnataka,32.0,23080.0,0.14
2018,feb,Karnataka,24.0,15060.0,0.16
2018,mar,Karnataka,22.0,17945.0,0.12
2018,apr,Karnataka,39.0,16932.0,0.23
2018,may,Karnataka,54.0,16239.0,0.33
2018,jun,Karnataka,46.0,17045.0,0.27
2018,jul,Karnataka,28.0,15343.0,0.18
2018,aug,Karnataka,20.0,16337.0,0.12
2018,sep,Karnataka,39.0,15740.0,0.25
2018,oct,Karnataka,17.0,16420.0,0.1
2018,nov,Karnataka,24.0,18010.0,0.13
2018,dec,Karnataka,11.0,12437.0,0.09
2018,jan,Kerala,1.0,27124.0,0.0
2018,feb,Kerala,3.0,14595.0,0.02
2018,mar,Kerala,2.0,17832.0,0.01
2018,apr,Kerala,6.0,19433.0,0.03
2018,may,Kerala,9.0,19632.0,0.05
2018,jun,Kerala,5.0,18514.0,0.03
2018,jul,Kerala,3.0,20285.0,0.01
2018,aug,Kerala,4.0,16557.0,0.02
2018,sep,Kerala,16.0,26473.0,0.06
2018,oct,Kerala,2.0,20392.0,0.01
2018,nov,Kerala,2.0,16878.0,0.01
2018,dec,Kerala,2.0,14260.0,0.01
2018,jan,Ladakh,0.0,124.0,0.0
2018,feb,Ladakh,0.0,38.0,0.0
2018,mar,Ladakh,0.0,36.0,0.0
2018,apr,Ladakh,0.0,31.0,0.0
2018,may,Ladakh,0.0,165.0,0.0
2018,jun,Ladakh,0.0,175.0,0.0
2018,jul,Ladakh,0.0,290.0,0.0
2018,aug,Ladakh,0.0,184.0,0.0
2018,sep,Ladakh,0.0,240.0,0.0
2018,oct,Ladakh,0.0,233.0,0.0
2018,nov,Ladakh,0.0,144.0,0.0
2018,dec,Ladakh,0.0,130.0,0.0
2018,jan,Maharashtra,11.0,38027.0,0.03
2018,feb,Maharashtra,2.0,23564.0,0.01
2018,mar,Maharashtra,11.0,31848.0,0.03
2018,apr,Maharashtra,9.0,27693.0,0.03
2018,may,Maharashtra,4.0,24451.0,0.02
2018,jun,Maharashtra,7.0,25552.0,0.03
2018,jul,Maharashtra,19.0,23383.0,0.08
2018,aug,Maharashtra,6.0,26471.0,0.02
2018,sep,Maharashtra,2.0,25916.0,0.01
2018,oct,Maharashtra,5.0,29699.0,0.02
2018,nov,Maharashtra,12.0,31141.0,0.04
2018,dec,Maharashtra,10.0,22682.0,0.04
2018,jan,Meghalaya,0.0,1016.0,0.0
2018,feb,Meghalaya,0.0,715.0,0.0
2018,mar,Meghalaya,0.0,990.0,0.0
2018,apr,Meghalaya,0.0,797.0,0.0
2018,may,Meghalaya,0.0,905.0,0.0
2018,jun,Meghalaya,0.0,675.0,0.0
2018,jul,Meghalaya,0.0,926.0,0.0
2018,aug,Meghalaya,0.0,867.0,0.0
2018,sep,Meghalaya,0.0,730.0,0.0
2018,oct,Meghalaya,0.0,839.0,0.0
2018,nov,Meghalaya,0.0,844.0,0.0
2018,dec,Meghalaya,0.0,700.0,0.0
2018,jan,Manipur,0.0,672.0,0.0
2018,feb,Manipur,0.0,391.0,0.0
2018,mar,Manipur,0.0,598.0,0.0
2018,apr,Manipur,0.0,698.0,0.0
2018,may,Manipur,0.0,674.0,0.0
2018,jun,Manipur,0.0,550.0,0.0
2018,jul,Manipur,0.0,616.0,0.0
2018,aug,Manipur,0.0,739.0,0.0
2018,sep,Manipur,0.0,561.0,0.0
2018,oct,Manipur,0.0,626.0,0.0
2018,nov,Manipur,0.0,540.0,0.0
2018,dec,Manipur,0.0,563.0,0.0
2018,jan,Madhya Pradesh,2.0,10271.0,0.02
2018,feb,Madhya Pradesh,1.0,10144.0,0.01
2018,mar,Madhya Pradesh,0.0,9930.0,0.0
2018,apr,Madhya Pradesh,1.0,9650.0,0.01
2018,may,Madhya Pradesh,2.0,12312.0,0.02
2018,jun,Madhya Pradesh,1.0,9175.0,0.01
2018,jul,Madhya Pradesh,1.0,9037.0,0.01
2018,aug,Madhya Pradesh,6.0,7728.0,0.08
2018,sep,Madhya Pradesh,0.0,7532.0,0.0
2018,oct,Madhya Pradesh,3.0,9146.0,0.03
2018,nov,Madhya Pradesh,2.0,10184.0,0.02
2018,dec,Madhya Pradesh,2.0,13580.0,0.01
2018,jan,Mizoram,0.0,287.0,0.0
2018,feb,Mizoram,0.0,202.0,0.0
2018,mar,Mizoram,0.0,239.0,0.0
2018,apr,Mizoram,0.0,275.0,0.0
2018,may,Mizoram,0.0,309.0,0.0
2018,jun,Mizoram,0.0,241.0,0.0
2018,jul,Mizoram,0.0,262.0,0.0
2018,aug,Mizoram,0.0,297.0,0.0
2018,sep,Mizoram,0.0,262.0,0.0
2018,oct,Mizoram,0.0,331.0,0.0
2018,nov,Mizoram,0.0,328.0,0.0
2018,dec,Mizoram,0.0,393.0,0.0
2018,jan,Nagaland,0.0,851.0,0.0
2018,feb,Nagaland,0.0,508.0,0.0
2018,mar,Nagaland,0.0,634.0,0.0
2018,apr,Nagaland,0.0,617.0,0.0
2018,may,Nagaland,0.0,571.0,0.0
2018,jun,Nagaland,0.0,553.0,0.0
2018,jul,Nagaland,0.0,656.0,0.0
2018,aug,Nagaland,0.0,550.0,0.0
2018,sep,Nagaland,0.0,541.0,0.0
2018,oct,Nagaland,0.0,573.0,0.0
2018,nov,Nagaland,0.0,496.0,0.0
2018,dec,Nagaland,0.0,475.0,0.0
2018,jan,Odisha,0.0,4897.0,0.0
2018,feb,Odisha,1.0,4078.0,0.02
2024,oct,Himachal Pradesh,19.0,4209.0,0.45
2018,mar,Odisha,0.0,4441.0,0.0
2018,apr,Odisha,2.0,5070.0,0.04
2018,may,Odisha,0.0,4219.0,0.0
2018,jun,Odisha,0.0,4103.0,0.0
2018,jul,Odisha,0.0,4001.0,0.0
2018,aug,Odisha,1.0,4181.0,0.02
2018,sep,Odisha,0.0,3553.0,0.0
2018,oct,Odisha,0.0,5394.0,0.0
2018,nov,Odisha,1.0,5439.0,0.02
2018,dec,Odisha,0.0,4511.0,0.0
2018,jan,Punjab,0.0,9994.0,0.0
2018,feb,Punjab,0.0,10281.0,0.0
2018,mar,Punjab,0.0,12155.0,0.0
2018,apr,Punjab,1.0,8116.0,0.01
2018,may,Punjab,0.0,9001.0,0.0
2018,jun,Punjab,0.0,9944.0,0.0
2018,jul,Punjab,0.0,8625.0,0.0
2018,aug,Punjab,1.0,9022.0,0.01
2018,sep,Punjab,0.0,7574.0,0.0
2018,oct,Punjab,1.0,9164.0,0.01
2018,nov,Punjab,1.0,10333.0,0.01
2018,dec,Punjab,0.0,11652.0,0.0
2018,jan,Puducherry,2.0,926.0,0.22
2018,feb,Puducherry,0.0,571.0,0.0
2018,mar,Puducherry,0.0,750.0,0.0
2018,apr,Puducherry,0.0,650.0,0.0
2018,may,Puducherry,0.0,745.0,0.0
2018,jun,Puducherry,0.0,762.0,0.0
2018,jul,Puducherry,0.0,714.0,0.0
2018,aug,Puducherry,0.0,834.0,0.0
2018,sep,Puducherry,0.0,665.0,0.0
2018,oct,Puducherry,0.0,780.0,0.0
2018,nov,Puducherry,0.0,642.0,0.0
2018,dec,Puducherry,0.0,599.0,0.0
2018,jan,Rajasthan,1.0,14194.0,0.01
2018,feb,Rajasthan,1.0,13587.0,0.01
2018,mar,Rajasthan,1.0,14948.0,0.01
2018,apr,Rajasthan,0.0,12460.0,0.0
2018,may,Rajasthan,4.0,14922.0,0.03
2018,jun,Rajasthan,0.0,12368.0,0.0
2018,jul,Rajasthan,0.0,12526.0,0.0
2018,aug,Rajasthan,0.0,11158.0,0.0
2018,sep,Rajasthan,0.0,9181.0,0.0
2018,oct,Rajasthan,0.0,14170.0,0.0
2018,nov,Rajasthan,0.0,19587.0,0.0
2018,dec,Rajasthan,0.0,13616.0,0.0
2018,jan,Sikkim,0.0,233.0,0.0
2018,feb,Sikkim,0.0,208.0,0.0
2018,mar,Sikkim,0.0,222.0,0.0
2018,apr,Sikkim,0.0,237.0,0.0
2018,may,Sikkim,0.0,275.0,0.0
2018,jun,Sikkim,0.0,252.0,0.0
2018,jul,Sikkim,0.0,297.0,0.0
2018,aug,Sikkim,0.0,270.0,0.0
2018,sep,Sikkim,0.0,236.0,0.0
2018,oct,Sikkim,0.0,228.0,0.0
2018,nov,Sikkim,0.0,269.0,0.0
2018,dec,Sikkim,0.0,219.0,0.0
2018,jan,Tamil Nadu,3.0,22385.0,0.01
2018,feb,Tamil Nadu,5.0,15858.0,0.03
2018,mar,Tamil Nadu,2.0,16718.0,0.01
2018,apr,Tamil Nadu,4.0,18120.0,0.02
2018,may,Tamil Nadu,3.0,16861.0,0.02
2018,jun,Tamil Nadu,3.0,16547.0,0.02
2018,jul,Tamil Nadu,6.0,17032.0,0.04
2018,aug,Tamil Nadu,2.0,17580.0,0.01
2018,sep,Tamil Nadu,5.0,15755.0,0.03
2018,oct,Tamil Nadu,1.0,15819.0,0.01
2018,nov,Tamil Nadu,6.0,14288.0,0.04
2018,dec,Tamil Nadu,1.0,15273.0,0.01
2018,jan,Tripura,0.0,496.0,0.0
2018,feb,Tripura,0.0,406.0,0.0
2018,mar,Tripura,0.0,419.0,0.0
2018,apr,Tripura,0.0,339.0,0.0
2018,may,Tripura,0.0,543.0,0.0
2018,jun,Tripura,0.0,511.0,0.0
2018,jul,Tripura,0.0,331.0,0.0
2018,aug,Tripura,0.0,385.0,0.0
2018,sep,Tripura,0.0,356.0,0.0
2018,oct,Tripura,0.0,346.0,0.0
2018,nov,Tripura,0.0,424.0,0.0
2018,dec,Tripura,0.0,375.0,0.0
2018,jan,Uttarakhand,0.0,4681.0,0.0
2018,feb,Uttarakhand,0.0,3816.0,0.0
2018,mar,Uttarakhand,0.0,3828.0,0.0
2018,apr,Uttarakhand,0.0,4112.0,0.0
2018,may,Uttarakhand,0.0,3927.0,0.0
2018,jun,Uttarakhand,0.0,3366.0,0.0
2018,jul,Uttarakhand,0.0,3954.0,0.0
2018,aug,Uttarakhand,0.0,3046.0,0.0
2018,sep,Uttarakhand,0.0,2767.0,0.0
2018,oct,Uttarakhand,0.0,4120.0,0.0
2018,nov,Uttarakhand,0.0,4761.0,0.0
2018,dec,Uttarakhand,0.0,5660.0,0.0
2018,jan,Uttar Pradesh,0.0,27102.0,0.0
2018,feb,Uttar Pradesh,0.0,24700.0,0.0
2018,mar,Uttar Pradesh,0.0,25281.0,0.0
2018,apr,Uttar Pradesh,0.0,27727.0,0.0
2018,may,Uttar Pradesh,2.0,28805.0,0.01
2018,jun,Uttar Pradesh,0.0,22203.0,0.0
2018,jul,Uttar Pradesh,0.0,22941.0,0.0
2018,aug,Uttar Pradesh,1.0,18712.0,0.01
2018,sep,Uttar Pradesh,0.0,19117.0,0.0
2018,oct,Uttar Pradesh,1.0,20972.0,0.0
2018,nov,Uttar Pradesh,6.0,27907.0,0.02
2018,dec,Uttar Pradesh,2.0,23865.0,0.01
2018,jan,West Bengal,1.0,5833.0,0.02
2018,feb,West Bengal,2.0,7281.0,0.03
2018,mar,West Bengal,1.0,7462.0,0.01
2018,apr,West Bengal,0.0,6835.0,0.0
2018,may,West Bengal,0.0,6946.0,0.0
2018,jun,West Bengal,4.0,6701.0,0.06
2018,jul,West Bengal,0.0,6654.0,0.0
2018,aug,West Bengal,1.0,7375.0,0.01
2018,sep,West Bengal,1.0,5888.0,0.02
2018,oct,West Bengal,1.0,6030.0,0.02
